f_number;thm_prm;feature;importance
185;thm;k6_partfun1(k2_relset_1(u1_struct_0(A),u1_struct_0(A),A));23
10146;thm;=(k4_enumset1(A,A,A,A,A,A),k1_tarski(A));23
15008;prm;=(k3_partfun1(A,A,A),A);23
1069;thm;=(k2_pre_topc(A,k2_struct_0(A)),k2_struct_0(A));23
4899;thm;k7_relat_1(k1_xboole_0,A);23
11880;prm;k1_relat_1-k2_zfmisc_1;23
454;thm;k6_relat_1-k1_xboole_0;23
4737;thm;k9_relat_1-k1_xboole_0;23
2280;thm;r2_hidden(k4_tarski(A,A),k2_zfmisc_1(k1_tarski(A),A));23
11308;prm;m2_yellow_6;23
18095;prm;=(k7_relat_1(A,A),k5_relat_1(k6_relat_1(A),A));23
11938;prm;k1_zfmisc_1-k2_xboole_0;22
1085;thm;k2_yellow_1-V;22
17773;prm;m1_subset_1-k13_lattice3;22
13387;prm;l1_pre_topc-g1_pre_topc;22
10713;prm;=(u1_orders_2(A),k1_toler_1(u1_orders_2(A),u1_struct_0(A)));22
10421;prm;k6_setfam_1(u1_struct_0(A),A);22
18737;prm;=(A,k6_tmap_1(A,A));22
94;thm;v2_lattice3-k2_yellow_1;22
11868;prm;=(k2_funct_1(A),k4_relat_1(A));22
10755;prm;m1_subset_1(k10_tmap_1(A,A,A,A,A,A),k1_zfmisc_1(k2_zfmisc_1(u1_struct_0(k1_tsep_1(A,A,A)),u1_struct_0(A))));22
13456;prm;r1_tarski-k1_relset_1;22
1187;thm;r2_hidden(k3_subset_1(A,A),A);22
92;thm;m1_subset_1(A,k1_zfmisc_1(k1_zfmisc_1(u1_struct_0(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A))))));22
753;thm;k7_relat_1-k8_relat_1;22
2138;thm;u1_pre_topc-k1_pre_topc;22
11707;prm;=(k5_relat_1(A,A),k5_relat_1(A,A));22
1418;thm;r1_relat_2(k1_wellord2(A),A);22
14147;prm;=-k1_funct_2;22
15877;prm;m1_subset_1-k2_yellow_0;22
2219;thm;=-k1_yellow_1;22
1360;thm;k1_connsp_2-V;22
5730;thm;=-k5_waybel_0;22
6733;thm;=(k5_enumset1(A,A,A,A,A,A,A),k2_enumset1(A,A,A,A));22
6739;thm;=(k3_relat_1(k1_tarski(k4_tarski(A,A))),k1_tarski(A));22
1265;thm;k2_xboole_0(k8_relat_1(A,A),k8_relat_1(A,A));22
8972;thm;=(k4_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));22
7017;thm;=(k4_xboole_0(k2_tarski(A,A),A),k1_tarski(A));22
2035;thm;k6_subset_1(k10_relat_1(A,A),k10_relat_1(A,A));22
3790;thm;r1_tarski(k5_relat_1(k8_relat_1(A,A),A),k5_relat_1(A,A));22
10626;prm;k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A));21
12081;prm;r1_tarski(k2_tops_1(A,k1_tops_1(A,A)),k2_tops_1(A,A));21
11425;prm;v1_orders_2(g1_orders_2(A,A));21
361;thm;v1_funct_2(k2_tmap_1(A,A,A,k1_tsep_1(A,A,A)),u1_struct_0(k1_tsep_1(A,A,A)),u1_struct_0(A));21
11449;prm;v1_xboole_0-k1_ordinal1;21
15203;prm;=(k4_lattices(A,A,A),k2_lattices(A,A,A));21
17100;prm;=(A,k9_subset_1(u1_struct_0(A),A,A));21
649;thm;k4_xboole_0(k2_tarski(A,A),k1_tarski(A));21
982;thm;=(k2_yellow_0(A,k6_domain_1(u1_struct_0(A),A)),A);21
2275;thm;=(k2_struct_0(A),k3_subset_1(u1_struct_0(A),k1_struct_0(A)));21
17181;prm;m1_subset_1(A,k2_zfmisc_1(A,A));21
14264;prm;r1_tarski-k2_relset_1;21
11239;prm;v1_pre_topc(k1_pre_topc(A,A));21
6822;thm;r1_tarski(k2_relat_1(k8_relat_1(A,A)),k2_relat_1(A));21
9949;thm;m1_subset_1(A,k1_zfmisc_1(u1_struct_0(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)))));21
5382;thm;=-k2_tsep_1;21
15175;prm;v13_waybel_0;21
16134;prm;r2_hidden-k5_partfun1;20
15936;prm;=(k2_zfmisc_1(k1_tarski(A),k1_tarski(A)),k1_tarski(k4_tarski(A,A)));20
14993;prm;v19_lattices-V;20
2967;thm;k2_xboole_0(k2_enumset1(A,A,A,A),k2_enumset1(A,A,A,A));20
12808;prm;v2_waybel_0(A,A);20
12385;prm;k7_subset_1-k5_setfam_1;20
1904;thm;r2_hidden-k11_relat_1;20
876;thm;r1_tarski(k9_subset_1(u1_struct_0(A),A,k2_pre_topc(A,A)),k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)));20
9185;thm;r1_tarski(k2_relat_1(k2_zfmisc_1(A,A)),A);20
1158;thm;v4_relat_2;20
1493;thm;=(k2_struct_0(A),k4_subset_1(u1_struct_0(A),A,A));20
5276;thm;r1_tarski(k1_relat_1(k7_relat_1(A,A)),A);20
5969;thm;r2_hidden(k3_yellow_0(A),A);20
18573;prm;r4_relat_2-V;20
11983;prm;k6_relat_1(k1_relat_1(A));20
9909;thm;r1_tarski(k9_relat_1(A,k3_xboole_0(A,k10_relat_1(A,A))),k3_xboole_0(k9_relat_1(A,A),A));20
17524;prm;k4_yellow_0-V;20
715;thm;k9_relat_1-k4_relat_1;20
12534;prm;m1_subset_1-k5_setfam_1;19
769;thm;r3_binop_1-k1_domain_1;19
11905;prm;k1_toler_1(A,A);19
16864;prm;=(A,k6_mcart_1(A,A,A,A));19
21;thm;v2_funct_1(k2_funct_1(A));19
18109;prm;=(A,k8_mcart_1(A,A,A,A,A));19
18333;prm;m1_pre_topc(A,k1_tsep_1(A,A,A));19
12105;prm;r1_tarski-k1_wellord1;19
575;thm;k1_wellord1(k2_wellord1(A,A),A);19
2324;thm;v2_compts_1(k2_struct_0(A),A);19
5170;thm;r1_tarski(k6_subset_1(k9_relat_1(A,A),k9_relat_1(A,A)),k9_relat_1(A,k6_subset_1(A,A)));19
8624;thm;r1_tarski(k9_relat_1(k7_relat_1(A,A),A),k9_relat_1(A,A));19
2602;thm;m1_funct_2-k1_funct_2;19
20379;prm;=(k8_relset_1(A,A,A,A),k1_relset_1(A,A,A));19
13639;prm;v1_waybel_0(A,A);18
8680;thm;k2_wellord1-k1_wellord1;18
12270;prm;v3_lattices-V;18
11124;prm;r1_tarski-k2_struct_0;18
14462;prm;v2_funct_1(k6_relat_1(A));18
10283;prm;k6_filter_1-V;18
13303;prm;r1_tarski(k2_xboole_0(k3_xboole_0(A,A),k3_xboole_0(A,A)),k2_xboole_0(A,A));18
11630;prm;r2_yellow_0(A,k3_xboole_0(A,u1_struct_0(A)));18
12401;prm;k4_setfam_1;18
13372;prm;k1_yellow_1(A);18
12294;prm;k3_yellow_1(k2_struct_0(A));18
5553;thm;r2_hidden(A,k3_zfmisc_1(A,A,A));18
16258;prm;r2_hidden(A,k4_xboole_0(A,k1_tarski(A)));18
321;thm;=(k4_relat_1(k6_subset_1(A,A)),k6_subset_1(k4_relat_1(A),k4_relat_1(A)));18
697;thm;r3_lattices(A,A,k6_lattices(A));18
14897;prm;r1_waybel_3;18
207;thm;r1_tarski(k1_relat_1(k2_zfmisc_1(A,A)),A);18
1179;thm;k3_xboole_0-k4_relat_1;18
6640;thm;=-k10_mcart_1;18
274;thm;k9_relat_1-k2_funct_1;18
14515;prm;v1_funct_2(A,u1_struct_0(A),u1_struct_0(A));18
14627;prm;v2_struct_0-k7_filter_1;18
12635;prm;=(k2_pre_topc(A,A),k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)));18
2535;thm;k1_relat_1(k6_subset_1(A,k7_relat_1(A,A)));18
704;thm;r1_tarski-k6_waybel_0;18
576;thm;r1_tarski-k4_waybel_0;18
4648;thm;v2_tops_2-k7_setfam_1;18
12096;prm;v2_pralg_1;18
4998;thm;k3_relat_1-k1_tarski;18
84;thm;m1_subset_1(k2_xboole_0(A,A),u1_struct_0(k9_yellow_6(A,A)));18
18465;prm;=(k1_funct_1(k5_relat_1(A,A),A),k1_funct_1(A,k1_funct_1(A,A)));17
11336;prm;k2_relat_1(k3_xboole_0(A,A));17
12941;prm;k3_xboole_0(A,k3_xboole_0(A,A));17
11903;prm;k9_eqrel_1-V;17
12780;prm;=(A,k10_mcart_1(A,A,A,A,A));17
15434;prm;=(k9_relat_1(A,k10_relat_1(A,A)),A);17
16237;prm;k10_relat_1(A,k1_tarski(A));17
11656;prm;r4_lattice3-V;17
1502;thm;k1_mcart_1(k1_mcart_1(A));17
1428;thm;r1_tarski(k2_relat_1(A),k1_relat_1(A));17
16421;prm;k2_pre_topc(A,k1_tops_1(A,k2_pre_topc(A,A)));17
277;thm;k1_relat_1-k2_tarski;17
204;thm;k7_relset_1(u1_struct_0(A),u1_struct_0(A),k2_tmap_1(A,A,A,A),A);17
12668;prm;l3_lattices-k7_filter_1;17
11370;prm;=(k2_wellord1(A,A),k7_relat_1(k8_relat_1(A,A),A));17
3188;thm;k10_lattice3(k2_yellow_1(A),A,A);17
11170;prm;v23_waybel_0(A,A,A);16
8255;thm;=(k1_tops_1(A,A),k1_xboole_0);16
14587;prm;=(A,k11_mcart_1(A,A,A,A,A));16
14746;prm;k2_tarski(k1_xboole_0,k1_tarski(A));16
11955;prm;=-o_0_0_xboole_0;16
2260;thm;k7_relset_1(u1_struct_0(A),u1_struct_0(A),k3_tmap_1(A,A,A,A,A),A);16
2890;thm;r1_lattices(A,k4_lattices(A,A,A),A);16
14165;prm;=(k6_enumset1(A,A,A,A,A,A,A,A),k1_tarski(A));16
2700;thm;k3_xboole_0(A,k3_xboole_0(A,A));16
1935;thm;=(k10_relat_1(A,k2_xboole_0(A,A)),k2_xboole_0(k10_relat_1(A,A),k10_relat_1(A,A)));16
7854;thm;=(k7_relat_1(A,A),k5_relat_1(k6_relat_1(A),A));16
175;thm;v1_funct_2(A,k1_relat_1(A),k2_relat_1(A));16
14942;prm;=(k2_partfun1(A,A,A,A),k7_relat_1(A,A));16
17527;prm;=(k4_lattices(A,A,k3_lattices(A,A,A)),k3_lattices(A,k4_lattices(A,A,A),k4_lattices(A,A,A)));15
16988;prm;=(A,k4_zfmisc_1(A,A,A,A));15
10817;prm;r1_tarski-k4_waybel_0;15
12743;prm;k2_zfmisc_1(A,u1_struct_0(A));15
11723;prm;r1_lattice3(k3_lattice3(A),A,A);15
15565;prm;v1_funct_2-k2_funct_1;15
2335;thm;r2_hidden(k2_yellow_0(A,A),u1_struct_0(A));15
18037;prm;=(k3_funct_2(A,A,A,A),k1_funct_1(A,A));15
3416;thm;k3_waybel_9;15
3480;thm;=(k8_relat_1(A,A),k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),A)));15
13841;prm;k9_setfam_1-V;15
17913;prm;k9_setfam_1(A);15
11212;prm;k4_lattice3(A,A);15
6854;thm;v2_tdlat_3-V;15
4968;thm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),A));15
15138;prm;=(A,k3_orders_2(A,A,A));15
13793;prm;k5_xboole_0-k5_xboole_0;15
13109;prm;k1_relat_1-k2_funct_1;14
17316;prm;=(A,k7_setfam_1(A,A));14
10556;prm;v2_waybel_0(A,k3_yellow_1(u1_struct_0(A)));14
19381;prm;=(k6_setfam_1(A,A),k1_setfam_1(A));14
958;thm;v2_waybel_0(A,k3_yellow_1(k2_struct_0(A)));14
10603;prm;k2_pre_topc-k4_subset_1;14
4710;thm;r6_binop_1(A,A,A);14
11771;prm;k3_xboole_0(k9_relat_1(A,A),A);14
1290;thm;k10_yellow_6-k3_waybel_2;14
14889;prm;v2_tops_2-k7_setfam_1;14
3026;thm;r1_tarski(A,k7_relat_1(A,k1_relat_1(A)));14
2384;thm;v3_pre_topc(k9_subset_1(u1_struct_0(A),A,A),A);14
5033;thm;r2_hidden(A,k2_zfmisc_1(k2_tarski(A,A),k1_tarski(A)));14
1380;thm;r1_lattices-k1_lattices;14
16557;prm;=(u1_struct_0(k6_tmap_1(A,A)),u1_struct_0(A));14
9650;thm;=(k2_xboole_0(k2_tarski(A,A),A),k1_xboole_0);14
6894;thm;r4_wellord1(A,k1_wellord2(A));14
3398;thm;v1_waybel_0(A,A);14
2066;thm;v4_lattices-V;14
3674;thm;=(k9_subset_1(A,A,A),A);14
495;thm;k5_setfam_1(u1_struct_0(A),k7_subset_1(k1_zfmisc_1(u1_struct_0(A)),A,A));14
17802;prm;k2_enumset1-V;14
408;thm;k2_enumset1-k4_tarski;14
15528;prm;k2_funcop_1;13
14737;prm;r2_hidden-k1_relset_1;13
11275;prm;=(A,k2_subset_1(A));13
18587;prm;=(k4_subset_1(A,A,A),k4_subset_1(A,A,A));13
2208;thm;r2_relset_1-k2_partfun1;13
20064;prm;v1_subset_1(k6_domain_1(u1_struct_0(A),A),u1_struct_0(A));13
10177;thm;=(k7_relat_1(k7_relat_1(A,A),A),k7_relat_1(A,k3_xboole_0(A,A)));13
11418;prm;=(k5_partfun1(A,A,A),k1_tarski(A));13
5787;thm;=(k1_setfam_1(A),k1_xboole_0);13
11179;prm;u1_struct_0(k2_yellow_1(A));13
10849;prm;r1_lattice3-k1_tarski;13
12303;prm;=(k6_mcart_1(A,A,A,A),A);13
10752;prm;k1_tops_2-V;13
9899;thm;=(k6_enumset1(A,A,A,A,A,A,A,A),k1_enumset1(A,A,A));13
8559;thm;v1_tops_1-k9_subset_1;13
572;thm;k2_zfmisc_1-k3_xboole_0;13
5793;thm;m1_subset_1(k1_xboole_0,k1_zfmisc_1(A));13
10328;prm;r6_relat_2-V;12
15499;prm;v1_relat_1(k2_tarski(k4_tarski(A,A),k4_tarski(A,A)));12
10670;prm;v1_finset_1(k9_relat_1(A,A));12
10351;prm;k3_funct_2-k8_funct_2;12
18847;prm;v1_orders_2-V;12
10869;prm;r8_relat_2-u1_orders_2;12
13131;prm;r1_lattices(A,k4_lattices(A,A,A),A);12
13262;prm;v4_pre_topc-k2_pre_topc;12
3236;thm;k2_funct_1-k2_funct_1;12
5262;thm;=(k10_relat_1(A,A),k9_relat_1(k2_funct_1(A),A));12
4567;thm;r1_orders_2-k1_yellow_0;12
18556;prm;=(k2_xboole_0(A,k3_xboole_0(A,A)),k3_xboole_0(k2_xboole_0(A,A),A));12
12958;prm;l1_waybel_9-V;12
6870;thm;r2_hidden(A,k8_relset_1(u1_struct_0(A),u1_struct_0(A),A,k6_domain_1(u1_struct_0(A),A)));12
17581;prm;v1_finset_1-k7_setfam_1;12
10516;prm;k1_partfun1(u1_struct_0(A),u1_struct_0(A),u1_struct_0(A),u1_struct_0(A),A,A);11
18005;prm;=-k6_tmap_1;11
10438;prm;k3_relset_1-u1_struct_0;11
11400;prm;=-k3_yellow_1;11
18700;prm;r1_tarski(A,k2_tops_1(A,A));11
14561;prm;k4_partfun1;11
10039;thm;r1_tarski(k9_relat_1(A,A),k2_relat_1(A));11
6145;thm;k1_tarski-k3_mcart_1;11
15816;prm;k3_xboole_0(A,k10_relat_1(A,A));11
7340;thm;v1_finset_1-k7_setfam_1;11
6821;thm;v3_pre_topc(k5_setfam_1(u1_struct_0(A),A),A);11
2672;thm;r1_orders_2(A,k2_yellow_0(A,A),k2_yellow_0(A,A));11
20042;prm;m1_subset_1(k1_xboole_0,k1_zfmisc_1(k2_zfmisc_1(A,A)));11
13746;prm;k4_subset_1-k3_subset_1;11
7736;thm;=(k4_xboole_0(A,A),k5_xboole_0(A,k3_xboole_0(A,A)));11
16096;prm;r2_hidden(A,k3_subset_1(A,A));11
12665;prm;k5_xboole_0(A,k1_xboole_0);11
7127;thm;r2_hidden(k1_funct_1(A,A),k2_relset_1(A,A,A));11
4591;thm;=(k4_enumset1(A,A,A,A,A,A),k3_enumset1(A,A,A,A,A));11
12398;prm;k3_xboole_0(A,k9_relat_1(A,A));11
8230;thm;m1_subset_1(k2_tarski(A,A),k1_zfmisc_1(A));11
6770;thm;r1_tarski(A,k4_xboole_0(A,k1_tarski(A)));11
17098;prm;=(k2_tsep_1(A,A,A),g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)));11
10456;prm;v20_lattices-V;10
13389;prm;v6_waybel_0(k3_yellow_6(A,A,A),A);10
1102;thm;r2_funct_2-k6_partfun1;10
13878;prm;=(k5_setfam_1(A,A),k3_tarski(A));10
12191;prm;k7_domain_1(u1_struct_0(A),A,A);10
11158;prm;r1_waybel_7(A,A,A);10
13495;prm;r1_tarski-k8_relset_1;10
12630;prm;k6_subset_1(k1_relat_1(A),A);10
6883;thm;=(k2_xboole_0(k2_tarski(A,A),A),A);10
16842;prm;k1_zfmisc_1(k2_zfmisc_1(A,k2_zfmisc_1(A,A)));10
10927;prm;v1_subset_1-k2_struct_0;10
19328;prm;k2_xboole_0(k2_xboole_0(k2_xboole_0(A,A),A),A);10
560;thm;=(k8_relset_1(u1_struct_0(A),u1_struct_0(A),A,k6_domain_1(u1_struct_0(A),A)),k2_pre_topc(A,k6_domain_1(u1_struct_0(A),A)));10
12974;prm;k3_xboole_0(k2_xboole_0(A,A),k2_xboole_0(A,A));10
19277;prm;=(k2_zfmisc_1(k3_xboole_0(A,A),k3_xboole_0(A,A)),k3_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)));10
5678;thm;k1_funct_1(k6_relat_1(A),A);10
42;thm;k6_filter_1-V;10
7978;thm;r1_tarski(k6_relat_1(A),k2_zfmisc_1(A,A));10
221;thm;k8_relset_1(A,A,k6_partfun1(A),A);10
570;thm;=(k3_lattices(A,k6_lattices(A),A),k6_lattices(A));10
3524;thm;v1_pre_topc(g1_pre_topc(u1_struct_0(A),u1_pre_topc(A)));10
11386;prm;v1_subset_1(A,u1_struct_0(k3_yellow_1(A)));10
357;thm;a_2_0_waybel_0-V;10
15202;prm;r2_hidden(k4_tarski(A,A),k5_relat_1(A,k6_relat_1(A)));10
11688;prm;v3_pre_topc(k4_subset_1(u1_struct_0(A),A,A),A);10
2539;thm;=(A,k10_mcart_1(A,A,A,A,A));10
4999;thm;=(A,k5_enumset1(A,A,A,A,A,A,A));10
15773;prm;=(k3_lattices(A,k3_lattices(A,k4_lattices(A,A,A),k4_lattices(A,A,A)),k4_lattices(A,A,A)),k4_lattices(A,k4_lattices(A,k3_lattices(A,A,A),k3_lattices(A,A,A)),k3_lattices(A,A,A)));9
391;thm;v5_orders_3-V;9
11453;prm;k2_tops_2(u1_struct_0(A),u1_struct_0(A),A);9
10639;prm;v4_pre_topc-k3_subset_1;9
15502;prm;m1_subset_1(k11_lattice3(A,A,A),u1_struct_0(A));9
13715;prm;=(k4_xboole_0(A,k2_tarski(A,A)),k1_xboole_0);9
13474;prm;=-k2_yellow_1;9
1465;thm;k1_funct_1(k12_pralg_1(A,A),A);9
20377;prm;r2_relset_1(A,A,k1_partfun1(A,A,A,A,A,A),k1_partfun1(A,A,A,A,A,A));9
15214;prm;=(A,k6_relat_1(k1_relat_1(A)));9
8938;thm;=(k3_enumset1(A,A,A,A,A),k1_enumset1(A,A,A));9
13576;prm;=(k3_xboole_0(k1_tarski(A),k1_tarski(A)),k1_tarski(A));9
2190;thm;=(A,k11_lattice3(A,A,A));9
994;thm;r2_hidden(k4_tarski(A,A),k2_zfmisc_1(k1_tarski(A),k1_tarski(A)));9
5523;thm;k2_xboole_0(k4_xboole_0(A,A),k3_xboole_0(A,k4_xboole_0(A,A)));9
4157;thm;r1_tarski(k2_xboole_0(A,A),k2_zfmisc_1(k2_xboole_0(A,A),k2_xboole_0(A,A)));9
4486;thm;k5_relat_1(A,k7_relat_1(A,A));9
16404;prm;=(k7_relat_1(k8_relat_1(A,A),A),k8_relat_1(A,k7_relat_1(A,A)));9
15681;prm;v1_orders_2-k7_lattice3;9
15842;prm;=-k4_waybel_0;9
16727;prm;k5_relat_1(A,A);9
16802;prm;k9_relat_1(A,k1_relat_1(A));9
12490;prm;=-k7_partfun1;8
15229;prm;r1_tarski-k7_relset_1;8
10760;prm;=(k2_zfmisc_1(k2_tarski(A,A),k1_tarski(A)),k2_tarski(k4_tarski(A,A),k4_tarski(A,A)));8
11621;prm;r1_lattices-k1_lattices;8
10912;prm;v2_tdlat_3(A);8
16415;prm;k9_relat_1-k7_relat_1;8
13357;prm;v3_waybel_7(A,A);8
10356;prm;k11_yellow_6(A,A);8
13996;prm;=-k3_orders_2;8
785;thm;r3_lattice3(A,k5_lattice3(A,A),A);8
12928;prm;v1_funct_1(k8_relat_1(A,A));8
5695;thm;=(k2_zfmisc_1(k1_tarski(A),k1_tarski(A)),k1_tarski(k4_tarski(A,A)));8
7472;thm;k2_xboole_0(k2_tarski(A,A),k1_enumset1(A,A,A));8
10268;prm;k6_setfam_1(A,k7_setfam_1(A,A));8
3725;thm;k3_lattices(A,k5_lattices(A),A);8
15849;prm;m1_subset_1-k8_relset_1;8
11854;prm;r1_borsuk_1;8
8994;thm;=(k1_relat_1(k7_relat_1(A,A)),A);8
0;thm;=(A,k1_subset_1(A));8
4527;thm;a_2_0_lattice3;8
3158;thm;=(k2_xboole_0(k1_tarski(A),k2_tarski(A,A)),k2_tarski(A,A));8
3769;thm;=(A,k9_mcart_1(A,A,A,A,A));8
1792;thm;r1_tarski(k2_relat_1(k7_relat_1(A,k1_tarski(A))),k1_tarski(k1_funct_1(A,A)));8
16895;prm;=(k1_relat_1(A),k1_tarski(A));8
12485;prm;v2_funct_1(k2_tops_2(u1_struct_0(A),u1_struct_0(A),A));7
19180;prm;r2_funct_2(u1_struct_0(A),u1_struct_0(A),A,k3_tmap_1(A,A,A,A,A));7
10735;prm;r1_tarski(k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A)),k9_subset_1(u1_struct_0(A),k2_pre_topc(A,A),k2_pre_topc(A,A)));7
10766;prm;=(k4_mcart_1(A,A,A,A),k3_mcart_1(k4_tarski(A,A),A,A));7
10940;prm;k4_lattices(A,k7_lattices(A,A),k7_lattices(A,A));7
14218;prm;r1_xboole_0-k1_wellord1;7
18118;prm;r1_tarski-k3_waybel_0;7
15;thm;m3_yellow_6;7
12145;prm;r2_hidden-k11_relat_1;7
15221;prm;m1_subset_1(k1_subset_1(A),k1_zfmisc_1(A));7
10611;prm;k2_orders_2-k6_domain_1;7
1332;thm;k1_funct_1(k5_relat_1(k6_relat_1(A),A),A);7
14431;prm;=(A,k5_mcart_1(A,A,A,A));7
5558;thm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));7
15097;prm;m1_subset_1-k6_lattices;7
12245;prm;u1_struct_0-k3_lattice3;7
11323;prm;r2_hidden(k1_yellow_0(A,A),u1_struct_0(A));7
1874;thm;m1_subset_1(k5_setfam_1(u1_struct_0(A),A),k1_zfmisc_1(u1_struct_0(A)));7
18004;prm;k3_relat_1-k2_wellord1;7
17285;prm;k3_zfmisc_1-k2_tarski;7
1444;thm;r1_orders_2-k4_yellow_0;7
2431;thm;k4_subset_1(u1_struct_0(A),A,k3_subset_1(u1_struct_0(A),A));7
2077;thm;=(k8_relat_1(A,k8_relat_1(A,A)),k8_relat_1(k3_xboole_0(A,A),A));7
4173;thm;=(k2_xboole_0(k2_tarski(A,A),k2_tarski(A,A)),k1_enumset1(A,A,A));7
4143;thm;r1_tarski(k5_waybel_0(A,A),k5_waybel_0(A,A));7
900;thm;k1_tarski(k4_mcart_1(A,A,A,A));7
2762;thm;r1_tarski(A,k1_zfmisc_1(k3_tarski(A)));7
7231;thm;k8_relset_1-k6_domain_1;7
14831;prm;k5_relat_1(A,k2_funct_1(A));7
19116;prm;k2_pre_topc(A,k9_subset_1(u1_struct_0(A),A,A));7
13169;prm;k1_domain_1;6
15897;prm;r1_tarski(k2_tops_1(A,k9_subset_1(u1_struct_0(A),A,A)),k4_subset_1(u1_struct_0(A),k2_tops_1(A,A),k2_tops_1(A,A)));6
12199;prm;k1_binop_1-V;6
11747;prm;k2_tmap_1(A,A,A,k1_tsep_1(A,A,A));6
18660;prm;=(k1_tarski(A),k2_xboole_0(A,A));6
4990;thm;=(k4_xboole_0(k1_tarski(A),k2_tarski(A,A)),k1_xboole_0);6
5410;thm;r1_tarski(k1_wellord1(A,A),k3_relat_1(A));6
14127;prm;=(A,k3_funct_2(A,A,A,A));6
10326;prm;v1_funct_2(A,A,k2_zfmisc_1(A,A));6
8379;thm;r2_hidden-k4_yellow_6;6
6076;thm;k3_xboole_0(k9_relat_1(A,A),k9_relat_1(A,A));6
11555;prm;k2_zfmisc_1(u1_struct_0(A),u1_struct_0(k6_tmap_1(A,A)));6
2244;thm;v2_funct_1(k2_tops_2(u1_struct_0(A),u1_struct_0(A),A));6
14570;prm;=(k2_relat_1(k8_relat_1(A,A)),A);6
11364;prm;=(k5_xboole_0(k5_xboole_0(A,A),A),k5_xboole_0(A,k5_xboole_0(A,A)));6
13904;prm;=(k4_xboole_0(A,k4_xboole_0(A,A)),k2_xboole_0(k4_xboole_0(A,A),k3_xboole_0(A,A)));6
7578;thm;r2_hidden(A,k2_zfmisc_1(k1_tarski(A),k2_tarski(A,A)));6
13076;prm;r2_hidden(k3_subset_1(A,A),k7_setfam_1(A,A));6
16126;prm;=(k4_zfmisc_1(A,A,A,A),k2_zfmisc_1(k3_zfmisc_1(A,A,A),A));6
15799;prm;k3_xboole_0(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));6
4034;thm;k2_relat_1(k4_relat_1(A));6
3631;thm;k6_subset_1(k1_relat_1(A),k1_relat_1(k7_relat_1(A,A)));6
9836;thm;=(k1_relat_1(k6_subset_1(A,k7_relat_1(A,A))),k6_subset_1(k1_relat_1(A),A));6
13268;prm;k4_lattices(A,k6_lattices(A),A);6
14259;prm;r1_tarski-u1_pre_topc;6
12797;prm;m1_subset_1(k6_subset_1(A,A),k1_zfmisc_1(A));6
14880;prm;=(k2_yellow_0(A,A),k2_yellow_0(A,A));6
11841;prm;=(k1_lattices(A,A,A),k6_lattices(A));6
18608;prm;r1_tarski(A,k2_zfmisc_1(k1_relat_1(A),k2_relat_1(A)));6
4679;thm;v4_pre_topc(k6_waybel_0(A,A),A);6
3889;thm;=(k2_zfmisc_1(k2_xboole_0(A,A),k2_xboole_0(A,A)),k2_xboole_0(k2_xboole_0(k2_xboole_0(k2_zfmisc_1(A,A),k2_zfmisc_1(A,A)),k2_zfmisc_1(A,A)),k2_zfmisc_1(A,A)));6
9311;thm;k2_zfmisc_1(A,k2_tarski(A,A));6
10424;prm;=(k7_relset_1(A,A,A,k8_relset_1(A,A,A,A)),k2_relset_1(A,A,A));5
10950;prm;r2_waybel_7(A,A,A);5
12984;prm;m4_yellow_6-V;5
11042;prm;r2_hidden(k9_subset_1(u1_struct_0(A),A,A),u1_pre_topc(A));5
1047;thm;=(k3_waybel_0(A,A),k3_waybel_0(A,A));5
12447;prm;k3_xboole_0(k1_relat_1(A),k1_relat_1(A));5
15898;prm;m3_yellow_6(A,u1_struct_0(A),A);5
8601;thm;=(k7_relat_1(k7_relat_1(A,A),A),k1_xboole_0);5
13223;prm;k4_lattices(A,A,k7_lattices(A,A));5
14769;prm;k5_relat_1(k5_relat_1(A,A),A);5
14268;prm;=(k2_xboole_0(A,A),k5_xboole_0(A,k4_xboole_0(A,A)));5
1509;thm;k1_zfmisc_1(u1_struct_0(k6_tmap_1(A,A)));5
11897;prm;r2_hidden-a_2_0_orders_2;5
17096;prm;=(k4_tarski(A,A),k4_tarski(A,A));5
4827;thm;r2_hidden(k1_funct_1(A,A),k2_relat_1(A));5
2524;thm;=(k9_relat_1(k7_relat_1(A,A),A),k9_relat_1(A,A));5
3929;thm;r1_tarski(k1_relat_1(k7_relat_1(A,A)),k1_relat_1(A));5
1447;thm;v3_pre_topc(k4_subset_1(u1_struct_0(A),A,A),A);5
20177;prm;r1_tarski-k2_tops_1;5
